Unique.Squirrel.ID,Hectare,Shift,Date,Hectare.Squirrel.Number,Age,Weight,Primary.Fur.Color,Highlight.Fur.Color,Combination.of.Primary.and.Highlight.Color,Color.notes,Location,Above.Ground.Sighter.Measurement,Specific.Location,Running,Chasing,Climbing,Eating,Foraging,Other.Activities,Kuks,Quaas,Moans,Tail.flags,Tail.twitches,Approaches,Indifferent,Runs.from,Other.Interactions
10G-PM-1017-08,10G,PM,10172018,8,Adult,614.3030637,Black,Cinnamon,Black+Cinnamon,,Above Ground,10,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
10B-PM-1014-01,10B,PM,10142018,1,Adult,558.5485914,Gray,White,Gray+White,,Ground Plane,FALSE,on lawn in front of a tree,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,stay on ground but went to other side of tree to hide from a dog
9B-PM-1013-03,09B,PM,10132018,3,Juvenile,624.9398568,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,
34H-AM-1007-01,34H,AM,10072018,1,Adult,313.6559525,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,40,tree,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
13H-PM-1010-07,13H,PM,10102018,7,Adult,509.4131241,Gray,,Gray+,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
7H-AM-1006-11,07H,AM,10062018,11,Adult,437.9750576,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
8E-PM-1008-05,08E,PM,10082018,5,Adult,638.6577527,Gray,White,Gray+White,,Ground Plane,FALSE,"5, 6, 7 all at same tree trunk base",FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
4A-PM-1007-03,04A,PM,10072018,3,Adult,690.4085868,Gray,White,Gray+White,,Ground Plane,FALSE,by rock,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
42F-PM-1017-02,42F,PM,10172018,2,Adult,400.3389399,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,playing,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
33E-AM-1014-05,33E,AM,10142018,5,Adult,759.3923613,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
22F-AM-1007-05,22F,AM,10072018,5,Adult,500.0980822,Gray,White,Gray+White,,Above Ground,10,tree,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
5F-AM-1007-04,05F,AM,10072018,4,Adult,680.5472743,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,,rocks,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
41I-AM-1018-02,41I,AM,10182018,2,Juvenile,598.1865753,Gray,,Gray+,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,runs off
13D-PM-1018-08,13D,PM,10182018,8,Adult,713.0104893,Gray,"Cinnamon, White","Gray+Cinnamon, White",Gray & Cinnamon selected as Primary. White selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
18I-PM-1007-09,18I,PM,10072018,9,Adult,634.2063496,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,20,,FALSE,FALSE,TRUE,FALSE,FALSE,canoodling w/ 8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
9F-PM-1014-04,09F,PM,10142018,4,Adult,432.2232276,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
12H-PM-1007-04,12H,PM,10072018,4,,798.7654607,Gray,Cinnamon,Gray+Cinnamon,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,mushroom,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
8F-PM-1012-05,08F,PM,10122018,5,Adult,700.5910387,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
13E-PM-1008-06,13E,PM,10082018,6,Adult,751.8146141,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
10G-AM-1006-10,10G,AM,10062018,10,Adult,363.4144471,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
21F-AM-1018-02,21F,AM,10182018,2,Adult,366.2624976,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,
9C-AM-1006-02,09C,AM,10062018,2,Adult,721.2482433,Gray,,Gray+,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
36B-AM-1013-03,36B,AM,10132018,3,,561.6485743,Gray,,Gray+,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
31E-PM-1006-02,31E,PM,10062018,2,Adult,562.2000397,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,under bushes,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
9C-AM-1006-03,09C,AM,10062018,3,Adult,897.0278426,Cinnamon,,Cinnamon+,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
33I-PM-1006-05,33I,PM,10062018,5,Adult,580.3030541,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
19F-PM-1017-01,19F,PM,10172018,1,Adult,235.0134292,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
6F-PM-1008-06,06F,PM,10082018,6,Adult,733.8826013,Cinnamon,"Gray, White","Cinnamon+Gray, White",White patches. Almost looks like fox squirrel,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
29D-AM-1014-04,29D,AM,10142018,4,Juvenile,588.856109,Gray,,Gray+,,Ground Plane,FALSE,Rock a,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
42D-PM-1013-03,42D,PM,10132018,3,Adult,540.569851,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,25,in tree,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
19G-PM-1017-03,19G,PM,10172018,3,Adult,404.8263409,Cinnamon,,Cinnamon+,,Ground Plane,FALSE,,FALSE,FALSE,TRUE,TRUE,FALSE,staring,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
13I-PM-1008-01,13I,PM,10082018,1,Adult,550.0069817,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,5,climbed tree,TRUE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
32E-PM-1017-10,32E,PM,10172018,10,Adult,820.2707548,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
27A-AM-1008-02,27A,AM,10082018,2,Adult,613.1426623,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
24A-AM-1014-01,24A,AM,10142018,1,Adult,564.0688987,Gray,White,Gray+White,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,freezes
14E-AM-1008-20,14E,AM,10082018,20,Adult,522.4054716,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,walking,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
37D-AM-1018-01,37D,AM,10182018,1,Juvenile,508.7098909,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
1D-PM-1007-06,01D,PM,10072018,6,Adult,573.0588438,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
13D-PM-1018-02,13D,PM,10182018,2,Adult,532.3350035,Gray,White,Gray+White,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
36D-AM-1007-01,36D,AM,10072018,1,Adult,741.131899,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,FALSE,FALSE,TRUE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,avoiding a dog
10G-AM-1006-05,10G,AM,10062018,5,Adult,611.8079658,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,chasing (#6),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
7H-AM-1006-15,07H,AM,10062018,15,Adult,574.3452299,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
42B-AM-1014-02,42B,AM,10142018,2,Adult,601.0031757,Black,,Black+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,digging,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
39G-PM-1013-05,39G,PM,10132018,5,Adult,622.7449799,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
12F-PM-1007-05,12F,PM,10072018,5,Adult,728.8225549,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
8I-AM-1006-08,08I,AM,10062018,8,Adult,666.8950809,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,6,tree,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not backing down
12F-AM-1020-06,12F,AM,10202018,6,Adult,512.4855745,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
42D-PM-1013-01,42D,PM,10132018,1,Adult,349.7569077,Gray,Cinnamon,Gray+Cinnamon,Drawing included.,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,watching passers-by,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,
38D-PM-1006-01,38D,PM,10062018,1,Adult,581.257075,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,didn't see me or others
30B-AM-1007-03,30B,AM,10072018,3,Adult,727.8594702,Gray,,Gray+,,Above Ground,30,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
11E-AM-1013-04,11E,AM,10132018,4,Adult,502.5824219,Black,,Black+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,burying,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
16A-PM-1019-07,16A,PM,10192018,7,Juvenile,437.4046582,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,approaches (very friendly)
4B-AM-1010-03,04B,AM,10102018,3,Juvenile,582.1487892,Gray,White,Gray+White,,Above Ground,25,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
14H-AM-1007-02,14H,AM,10072018,2,Juvenile,1056.980399,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,sitting,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
11I-AM-1012-02,11I,AM,10122018,2,Adult,349.739425,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,
7H-AM-1006-04,07H,AM,10062018,4,Adult,292.7448196,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
23C-PM-1014-02,23C,PM,10142018,2,Adult,443.3315076,Gray,,Gray+,,Ground Plane,FALSE,"in bushes, then ran across path",TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
36A-AM-1018-01,36A,AM,10182018,1,Juvenile,383.5325786,Gray,White,Gray+White,,Above Ground,15,,FALSE,FALSE,FALSE,TRUE,FALSE,eating (red berries),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
2D-AM-1007-06,02D,AM,10072018,6,Adult,476.5249035,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
6A-PM-1012-04,06A,PM,10122018,4,Adult,467.3260323,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
22A-AM-1008-03,22A,AM,10082018,3,Adult,633.7790495,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
8H-PM-1014-06,08H,PM,10142018,6,Adult,444.1821542,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
3D-AM-1006-04,03D,AM,10062018,4,Adult,709.6209659,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,runs from (boy on bike)
40A-PM-1014-06,40A,PM,10142018,6,Adult,524.7578707,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1B-PM-1019-06,01B,PM,10192018,6,Juvenile,443.4951717,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
41E-AM-1007-06,41E,AM,10072018,6,Adult,466.1887756,Gray,,Gray+,,Above Ground,30,tree,FALSE,FALSE,TRUE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
36B-AM-1013-04,36B,AM,10132018,4,,589.4968718,Black,,Black+,,Above Ground,20,Moved 20+ feet high above top of tree limb,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
18F-AM-1014-01,18F,AM,10142018,1,Adult,459.3652309,Gray,White,Gray+White,,Above Ground,,Low tree,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
16H-PM-1014-04,16H,PM,10142018,4,Adult,533.7959635,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
40C-PM-1006-05,40C,PM,10062018,5,Adult,988.1954112,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
13D-AM-1014-06,13D,AM,10142018,6,Adult,510.2251455,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
18D-PM-1017-01,18D,PM,10172018,1,Adult,438.0717681,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
33D-PM-1006-02,33D,PM,10062018,2,,384.1979366,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,15,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
37H-PM-1006-02,37H,PM,10062018,2,Adult,426.1277256,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,tree,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,dogs
12H-PM-1007-02,12H,PM,10072018,2,Adult,326.1854594,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,10,in tree,FALSE,FALSE,TRUE,TRUE,FALSE,peanuts,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
21F-AM-1018-05,21F,AM,10182018,5,Adult,465.5103729,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,2,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,
9D-AM-1008-01,09D,AM,10082018,1,Adult,773.244806,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,
1G-AM-1006-02,01G,AM,10062018,2,Juvenile,495.5767229,Gray,White,Gray+White,,Above Ground,30,,FALSE,FALSE,TRUE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,
12E-PM-1018-04,12E,PM,10182018,4,Adult,580.4149987,Cinnamon,,Cinnamon+,,Above Ground,10,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
18I-AM-1017-02,18I,AM,10172018,2,Adult,581.5148764,Gray,Black,Gray+Black,,Above Ground,15,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,
15I-AM-1008-04,15I,AM,10082018,4,Adult,500.7141722,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
35D-AM-1019-01,35D,AM,10192018,1,,659.1509183,,,+,,Above Ground,,"on tree, blue jays gathering nearby",FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
32B-AM-1017-02,32B,AM,10172018,2,Adult,665.5501878,Gray,Cinnamon,Gray+Cinnamon,Cinnamon on its head,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,
3D-PM-1010-12,03D,PM,10102018,12,Adult,611.1569197,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,,TRUE,TRUE,FALSE,FALSE,TRUE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
35C-PM-1013-02,35C,PM,10132018,2,,573.7193876,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,approaches (when i crouched down)
37B-PM-1013-05,37B,PM,10132018,5,Adult,342.8771169,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
41D-PM-1014-03,41D,PM,10142018,3,Adult,453.0412502,Gray,White,Gray+White,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
16E-AM-1014-09,16E,AM,10142018,9,Adult,652.721053,Gray,,Gray+,,Above Ground,25,In tree,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
18G-PM-1013-02,18G,PM,10132018,2,Adult,265.0712281,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
7D-PM-1010-01,07D,PM,10102018,1,Adult,722.0725346,Gray,White,Gray+White,,Ground Plane,FALSE,outside fenced hectare,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
8G-PM-1017-01,08G,PM,10172018,1,Adult,515.7525325,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
4C-PM-1010-06,04C,PM,10102018,6,Adult,231.5583174,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,behind playground benches,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,
1C-PM-1013-06,01C,PM,10132018,6,Adult,477.6747195,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
14E-AM-1008-19,14E,AM,10082018,19,Adult,692.5878365,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
40G-AM-1007-02,40G,AM,10072018,2,Juvenile,726.4065912,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,18,,TRUE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
2B-AM-1010-07,02B,AM,10102018,7,Adult,541.2246775,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
22G-AM-1018-05,22G,AM,10182018,5,Adult,531.0281739,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
23E-PM-1006-01,23E,PM,10062018,1,Adult,538.9846201,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,,on a tree,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
22G-AM-1018-02,22G,AM,10182018,2,Adult,613.5265765,Gray,,Gray+,,Ground Plane,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
16D-PM-1010-03,16D,PM,10102018,3,Adult,710.5481994,Gray,,Gray+,,Above Ground,18,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
14D-AM-1014-16,14D,AM,10142018,16,Adult,443.5793761,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
11H-AM-1010-05,11H,AM,10102018,5,Adult,545.6343285,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
19F-PM-1017-04,19F,PM,10172018,4,Adult,651.913404,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,
30A-AM-1010-01,30A,AM,10102018,1,Adult,579.170331,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,10,,TRUE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,
